14773,73943,82159
16557,82876,92085
671,3357,3730
5556,27811,30902
2148,10748,11943
12221,61181,67979
21014,105180,116870
10402,52075,57862
9388,46995,52217
13653,68343,75937
13057,65361,72624
1195,5976,6640
15214,76151,84613
20427,102250,113610
1259,6297,6997
10967,54900,61000
15468,77424,86027
3314,16588,18432
15249,76326,84807
15045,75304,83672
7440,37241,41379
20168,100950,112170
21439,107310,119230
10403,52075,57862
3283,16429,18255
9426,47184,52427
10027,50195,55773
10913,54631,60702
9197,46041,51157
8369,41894,46549
4298,21515,23906
7355,36814,40905
21711,108670,120750
9612,48115,53462
19081,95506,106120
13912,69637,77375
5808,29066,32296
17067,85428,94920
2240,11208,12454
12968,64915,72128
4669,23369,25966
21370,106970,118860
17385,87016,96685
3950,19769,21966
8628,43190,47989
13781,68983,76648
7631,38197,42442
20022,100220,111360
14212,71136,79040
15600,78083,86759
15386,77014,85572
4382,21935,24373
9206,46083,51204
6373,31900,35445
16906,84618,94020
7233,36206,40229
18948,94839,105380
17393,87058,96732
3019,15109,16788
3908,19559,21733
11627,58208,64676
5392,26984,29983
12165,60899,67666
14565,72902,81003
13300,66572,73969
7424,37161,41290
7601,38044,42272
11611,58125,64584
20086,100540,111710
10958,54858,60954
11171,55924,62138
528,2642,2936
15001,75087,83430
21676,108500,120560
13233,66239,73599
14392,72035,80039
5768,28868,32076
14272,71436,79374
7774,38913,43237
6802,34047,37830
18142,90799,100890
2586,12940,14378
3891,19474,21638
4657,23310,25900
8264,41367,45964
13841,69281,76980
12249,61322,68136
4610,23074,25638
8703,43568,48409
13880,69476,77196
14277,71465,79406
20713,103670,115190
7809,39091,43435
8299,41547,46164
408,2039,2266
4494,22493,24993
1892,9466,10517
9858,49351,54835
8367,41887,46542
7607,38077,42308
15264,76402,84892
16850,84339,93710
201,1004,1116
14589,73020,81134
17970,89941,99935
3657,18305,20339
16258,81375,90417
12851,64330,71478
12248,61317,68130
3945,19746,21940
15770,78936,87707
4852,24288,26987
21770,108970,121080
13314,66645,74050
11977,59962,66625
18237,91279,101420
16944,84806,94229
11553,57837,64264
8197,41032,45592
950,4752,5280
8848,44291,49213
5421,27134,30149
15603,78098,86776
13419,67172,74636
2507,12549,13944
21874,109490,121660
12746,63805,70895
9939,49755,55284
15193,76044,84494
14576,72958,81065
20093,100580,111760
21940,109820,122020
19512,97667,108520
21666,108450,120500
8754,43821,48690
10138,50750,56389
16552,82850,92056
17319,86685,96317
21817,109200,121330
19168,95942,106600
45,223,248
15590,78033,86704
18608,93136,103490
4497,22509,25010
576,2883,3203
1257,6288,6987
327,1635,1817
13606,68107,75675
4307,21559,23955
21701,108620,120690
2602,13021,14468
17552,87852,97614
21173,105980,117760
8930,44702,49669
9714,48628,54032
9793,49021,54468
11854,59346,65940
10178,50953,56615
3678,18411,20457
10376,51941,57713
5119,25619,28466
536,2679,2977
21755,108890,120990
16704,83608,92898
7171,35894,39883
1036,5183,5758
8878,44444,49383
9706,48583,53982
5450,27276,30307
11853,59339,65933
12566,62903,69893
13420,67177,74642
21621,108220,120250
13088,65512,72792
20976,104990,116660
18376,91975,102200
8517,42639,47377
488,2442,2713
1821,9109,10121
5353,26791,29768
9069,45402,50447
6688,33478,37198
16219,81185,90206
17016,85171,94635
3131,15668,17409
12041,60282,66980
8085,40471,44968
2839,14208,15787
17818,89179,99088
9961,49862,55403
15965,79911,88790
11903,59594,66216
5246,26254,29172
19336,96786,107540
8889,44498,49443
12252,61333,68148
4393,21988,24432
9580,47957,53286
16835,84263,93626
4609,23070,25634
13583,67993,75548
19152,95863,106520
2364,11832,13147
15157,75867,84297
17749,88836,98707
1460,7303,8115
18007,90126,100140
4382,21933,24370
11664,58394,64883
11580,57970,64412
15418,77171,85746
21469,107460,119400
10684,53484,59427
1807,9039,10043
5727,28666,31852
20635,103290,114770
21843,109330,121480
9820,49157,54619
1474,7374,8193
3276,16398,18220
187,935,1038
16271,81441,90490
16955,84866,94296
4876,24404,27116
1391,6957,7730
11243,56281,62535
19467,97440,108270
9116,45632,50703
17792,89048,98943
5753,28796,31996
5091,25480,28312
312,1559,1732
14114,70646,78496
18407,92129,102370
6281,31437,34930
17244,86310,95900
19939,99805,110900
4662,23335,25928
8349,41795,46439
4760,23824,26472
3026,15146,16829
9521,47660,52957
937,4689,5210
6663,33350,37056
904,4523,5026
5814,29098,32332
12078,60466,67185
16340,81790,90878
2016,10085,11206
9911,49612,55125
2065,10331,11479
12534,62745,69717
21259,106410,118230
1380,6905,7673
12059,60373,67082
19240,96304,107010
20993,105080,116760
14909,74628,82920
12447,62310,69234
3619,18113,20126
14519,72672,80747
21812,109180,121310
20940,104810,116460
3068,15357,17064
19991,100060,111180
9699,48549,53944
9005,45077,50086
12629,63216,70240
2105,10534,11705
20922,104720,116360
18965,94922,105470
5554,27798,30887
11079,55464,61627
13118,65664,72960
5477,27413,30459
3589,17966,19963
21520,107710,119680
20313,101680,112980
19344,96825,107580
13166,65902,73225
10369,51907,57675
6325,31661,35179
4643,23239,25822
4530,22674,25194
3372,16877,18753
13397,67060,74512
6865,34361,38179
9723,48671,54079
2293,11473,12748
20265,101440,112710
19976,99992,111100
19389,97052,107840
8281,41455,46062
14017,70158,77954
15848,79324,88138
1955,9782,10869
14829,74224,82472
93,464,516
15557,77868,86520
21108,105650,117390
6384,31955,35506
9660,48357,53730
16677,83477,92753
3571,17873,19859
3824,19140,21267
16266,81417,90464
11374,56940,63267
15608,78122,86803
6657,33323,37026
10717,53646,59607
4005,20044,22272
15113,75644,84049
15480,77485,86095
17170,85941,95490
19218,96194,106880
20761,103910,115460
15931,79742,88603
10538,52752,58614
347,1735,1927
16331,81743,90826
18579,92992,103330
14067,70408,78232
21389,107060,118960
20703,103620,115130
14006,70106,77896
18036,90269,100300
10385,51986,57763
12691,63528,70587
5747,28766,31963
15851,79342,88158
21484,107530,119480
14709,73624,81805
19005,95125,105700
8733,43718,48576
9854,49329,54810
18784,94022,104470
14503,72591,80657
1681,8408,9342
10340,51762,57514
13855,69350,77056
8897,44535,49484
2954,14782,16425
8174,40919,45466
10968,54906,61007
21966,109950,122170
11554,57839,64266
14079,70472,78303
5650,28281,31424
18684,93518,103910
11062,55378,61532
7726,38675,42973
12600,63074,70083
21831,109270,121410
20812,104170,115750
20914,104680,116310
20529,102760,114180
6255,31306,34785
6110,30581,33979
10806,54093,60104
11910,59625,66250
20747,103850,115390
3991,19974,22194
4214,21091,23435
16114,80659,89622
19500,97607,108450
18800,94101,104560
10680,53465,59406
17300,86592,96214
17792,89051,98946
13669,68422,76025
7298,36528,40587
695,3474,3860
209,1045,1161
484,2418,2686
16253,81354,90394
11126,55699,61888
6917,34621,38468
11292,56529,62810
11038,55256,61396
15059,75373,83748
7395,37014,41127
18799,94096,104550
11638,58262,64736
4231,21178,23532
10028,50200,55778
19765,98932,109930
21203,106130,117920
15222,76191,84657
6648,33275,36973
16226,81218,90243
876,4384,4871
4108,20559,22844
19837,99294,110330
20729,103750,115280
17379,86985,96650
8392,42011,46679
20438,102300,113670
17966,89921,99913
4494,22493,24993
7490,37490,41656
8805,44077,48975
18722,93711,104120
14717,73664,81849
14481,72484,80538
20858,104400,116000
15908,79625,88473
8511,42608,47343
2881,14417,16019
6177,30916,34352
15704,78604,87338
6516,32615,36239
11109,55612,61792
7766,38872,43192
7542,37752,41947
12203,61091,67879
16517,82676,91863
19793,99072,110080
21984,110040,122270
14631,73232,81369
15317,76669,85188
15982,79996,88885
20923,104720,116360
1374,6873,7637
17160,85893,95437
6737,33721,37468
9003,45067,50075
12516,62656,69618
5021,25130,27923
17491,87549,97277
16024,80205,89117
4437,22209,24677
2030,10159,11288
15638,78276,86974
2824,14135,15706
10647,53298,59220
3677,18403,20448
8574,42922,47692
12135,60752,67503
13163,65891,73213
1590,7957,8841
6415,32111,35679
12423,62187,69097
4468,22365,24850
18797,94084,104540
1885,9431,10478
10442,52271,58079
20857,104400,116000
13316,66654,74060
1758,8797,9775
15999,80081,88979
4987,24961,27735
16082,80498,89443
20132,100770,111970
21629,108260,120290
20904,104630,116260
21022,105220,116910
8180,40949,45499
11432,57230,63589
4539,22717,25242
11627,58205,64673
18982,95010,105570
2930,14665,16295
18584,93015,103350
4099,20515,22795
18485,92520,102800
20028,100250,111390
20385,102040,113380
13055,65350,72612
12746,63804,70894
13314,66643,74048
17221,86193,95770
959,4797,5330
15091,75536,83929
10254,51332,57036
12281,61481,68313
21011,105170,116860
8506,42584,47316
11042,55276,61418
7053,35301,39224
3992,19982,22203
1760,8807,9786
5815,29105,32339
9443,47272,52525
10758,53855,59839
18779,93995,104440
565,2826,3140
9513,47622,52914
15485,77510,86123
21322,106720,118580
41,202,224
490,2451,2723
17498,87583,97315
5062,25338,28154
7968,39885,44317
11323,56685,62984
18408,92136,102370
6017,30116,33463
4113,20586,22874
19839,99301,110340
5722,28640,31823
19538,97798,108670
20995,105090,116770
37,184,205
18556,92874,103190
5253,26288,29209
7787,38978,43309
5282,26435,29373
13898,69567,77297
20337,101800,113110
1876,9388,10431
8454,42318,47020
15849,79331,88146
10892,54525,60584
16118,80676,89640
10376,51942,57714
11705,58600,65112
14932,74742,83047
3614,18091,20102
10478,52452,58280
103,513,570
5252,26283,29204
6499,32530,36145
5702,28537,31708
5121,25630,28478
8548,42792,47547
14820,74180,82423
16207,81123,90137
3954,19792,21992
17980,89992,99992
7226,36169,40188
9349,46799,51999
9922,49670,55189
8330,41702,46336
1601,8010,8900
2962,14827,16475
1330,6654,7393
1684,8427,9363
20450,102360,113730
10503,52578,58420
21243,106330,118150
5233,26191,29102
403,2014,2237
1689,8450,9389
20146,100840,112050
8101,40554,45060
15947,79822,88692
3435,17193,19104
8707,43589,48433
16782,83998,93332
21959,109910,122120
5143,25741,28602
4994,24999,27777
6799,34032,37814
1335,6680,7422
11537,57755,64173
9485,47481,52757
16719,83685,92984
12122,60688,67432
18979,94994,105550
13613,68141,75713
18331,91748,101940
13213,66138,73487
21599,108110,120120
2218,11097,12330
9434,47223,52470
6943,34754,38616
21683,108540,120600
4343,21738,24154
11968,59915,66573
1342,6714,7460
5297,26509,29455
2922,14625,16250
10963,54883,60982
2459,12306,13674
13736,68757,76397
15179,75974,84416
2481,12418,13798
6552,32798,36443
9039,45249,50277
15421,77189,85766
5672,28388,31543
17493,87557,97286
13513,67639,75155
8907,44586,49540
6932,34700,38556
1896,9486,10540
15402,77093,85659
19718,98696,109660
6320,31631,35146
16666,83421,92690
21984,110040,122270
8842,44263,49182
7777,38930,43256
15017,75167,83519
21097,105600,117330
2809,14060,15623
7911,39600,44000
18086,90520,100580
4070,20373,22637
4164,20841,23157
16464,82410,91567
6568,32874,36527
6157,30820,34245
7683,38455,42728
20745,103830,115370
8519,42647,47386
3781,18927,21030
2698,13503,15004
13097,65557,72842
11742,58786,65318
15682,78495,87217
289,1446,1607
21427,107250,119170
2543,12725,14139
12164,60896,67663
8517,42636,47374
18249,91337,101490
7021,35142,39047
21559,107910,119900
13365,66899,74333
1332,6662,7402
17261,86394,95994
12818,64163,71293
15596,78065,86739
4314,21593,23993
16289,81530,90589
14085,70498,78332
13671,68432,76036
21685,108540,120600
744,3722,4135
1680,8403,9336
11566,57901,64335
9853,49326,54807
15389,77027,85586
295,1476,1640
7849,39290,43656
14935,74755,83062
2562,12823,14248
14266,71407,79342
6519,32632,36258
5220,26126,29029
17278,86480,96089
1668,8344,9271
1514,7573,8414
1267,6339,7043
19939,99805,110900
21988,110060,122290
14784,74003,82226
3704,18542,20603
7175,35913,39904
216,1078,1198
8364,41870,46523
12156,60857,67619
4124,20641,22935
13440,67274,74749
3932,19679,21866
3076,15397,17108
11753,58838,65376
16443,82305,91450
12163,60890,67656
1049,5247,5830
19741,98816,109800
18592,93054,103390
9893,49524,55027
20155,100880,112090
7987,39982,44425
11208,56106,62340
200,999,1110
9197,46042,51158
11908,59619,66244
21824,109240,121380
17550,87843,97604
15264,76403,84893
16959,84885,94317
5755,28802,32003
3235,16189,17988
11341,56773,63082
9477,47439,52710
491,2457,2730
2976,14893,16548
4996,25009,27788
17328,86729,96366
5788,28970,32189
2773,13879,15422
14792,74042,82269
20182,101020,112250
6904,34558,38398
6334,31703,35226
14884,74501,82779
110,548,608
19073,95465,106070
1206,6033,6703
13631,68233,75815
2934,14684,16316
16868,84429,93810
18831,94252,104730
16777,83976,93307
8833,44218,49132
20405,102140,113490
21650,108370,120410
12495,62546,69496
15735,78758,87509
3104,15536,17263
19937,99796,110890
5105,25551,28390
21192,106070,117860
3266,16347,18164
527,2636,2929
15260,76380,84867
10529,52711,58568
5021,25130,27923
4491,22480,24978
15458,77375,85973
18683,93515,103910
15887,79521,88357
20220,101210,112460
1132,5663,6293
5432,27189,30210
11260,56370,62634
15254,76353,84837
8763,43867,48742
15083,75495,83884
16300,81585,90650
18194,91061,101180
8932,44714,49683
17637,88276,98085
3279,16409,18233
4262,21332,23703
2456,12291,13657
1518,7596,8440
10870,54414,60460
18102,90600,100670
6073,30399,33777
3429,17164,19072
16835,84267,93630
13979,69972,77747
11002,55080,61200
6225,31159,34622
14024,70195,77995
423,2114,2349
11072,55430,61589
14286,71507,79453
18491,92548,102830
2650,13261,14735
1105,5527,6141
18704,93620,104020
19482,97514,108350
18452,92352,102610
2020,10105,11228
1083,5419,6021
5548,27770,30856
17961,89898,99887
4549,22771,25302
11693,58537,65042
20200,101110,112350
7928,39688,44098
17118,85683,95204
4792,23983,26648
13078,65463,72737
15385,77005,85562
20668,103450,114950
5788,28969,32188
12786,64005,71117
19918,99700,110780
8926,44681,49646
8546,42781,47535
15234,76251,84725
3830,19172,21303
5423,27142,30158
4146,20752,23058
8419,42145,46828
21641,108320,120360
3419,17114,19016
15279,76475,84973
6497,32518,36132
12178,60965,67739
19427,97241,108050
2443,12228,13587
21573,107980,119980
11030,55219,61355
9115,45628,50698
1065,5328,5920
8798,44042,48936
9091,45511,50568
7833,39210,43567
19656,98389,109320
21719,108710,120790
660,3299,3665
8914,44622,49580
5768,28867,32075
20066,100440,111600
5946,29760,33067
7653,38306,42563
17814,89162,99069
7687,38480,42756
3157,15797,17553
8560,42854,47616
889,4449,4943
16459,82385,91539
7121,35640,39600
2061,10313,11459
14016,70158,77954
6656,33315,37017
10834,54232,60259
14984,75002,83336
9862,49369,54855
2305,11532,12814
18590,93044,103380
630,3149,3499
19784,99027,110030
18072,90451,100500
8565,42876,47640
2656,13294,14772
15815,79161,87957
19485,97529,108370
6165,30858,34287
13612,68135,75706
8912,44610,49567
7849,39289,43655
3547,17754,19727
3906,19552,21725
8899,44547,49497
19212,96162,106850
1087,5437,6041
18716,93678,104090
13913,69643,77382
9195,46032,51147
11869,59423,66026
2393,11973,13304
8125,40673,45193
4366,21855,24284
991,4959,5510
3114,15584,17316
18183,91006,101120
17259,86386,95985
5546,27757,30842
12465,62400,69334
1889,9453,10503
21532,107780,119760
6203,31047,34497
3609,18063,20070
7068,35378,39309
2224,11129,12366
14707,73612,81792
14949,74825,83139
16301,81590,90656
11106,55596,61774
1929,9652,10724
16469,82436,91596
4867,24363,27070
14476,72455,80506
12233,61239,68044
89,444,493
9690,48508,53898
2083,10422,11580
629,3147,3496
11574,57941,64379
16231,81241,90268
7142,35748,39720
13387,67012,74458
17785,89016,98907
3919,19617,21797
9619,48153,53504
6604,33056,36729
12666,63404,70449
1245,6230,6923
13466,67405,74895
6724,33658,37398
20409,102160,113510
12677,63460,70512
21408,107150,119060
19131,95757,106400
16774,83960,93289
5953,29796,33107
13712,68637,76264
17982,90000,100000
17264,86408,96009
2906,14542,16158
5958,29822,33136
838,4191,4656
18121,90697,100780
18652,93355,103730
21520,107720,119690
21700,108620,120690
11328,56711,63013
6226,31163,34626
15763,78899,87666
5498,27520,30578
18221,91199,101330
19388,97045,107830
6878,34426,38252
16546,82820,92023
21614,108190,120210
14814,74149,82388
3618,18109,20122
1758,8795,9772
18342,91805,102010
1111,5559,6177
15488,77525,86139
2547,12745,14162
13076,65453,72726
21564,107940,119930
7893,39511,43902
5558,27818,30909
4467,22359,24844
710,3549,3944
6448,32276,35863
15605,78108,86787
18738,93791,104210
8537,42737,47486
18848,94339,104820
13783,68990,76656
19986,100040,111160
12832,64235,71373
6176,30910,34345
19855,99385,110430
17884,89509,99455
17644,88309,98122
8322,41658,46287
12298,61563,68404
12485,62498,69443
1511,7562,8402
7729,38690,42989
954,4775,5305
17276,86468,96076
18008,90132,100150
9937,49744,55272
15024,75199,83555
10457,52349,58166
19512,97664,108520
8938,44740,49712
9186,45987,51097
90,449,499
15020,75182,83536
15467,77419,86022
20300,101610,112900
7375,36913,41015
823,4117,4575
1208,6043,6714
436,2181,2424
7649,38285,42539
11126,55698,61887
13922,69686,77429
5123,25642,28492
519,2597,2886
7751,38800,43112
9147,45790,50878
14145,70800,78667
4854,24296,26996
3446,17247,19164
16928,84729,94144
12938,64762,71958
2662,13323,14804
14295,71555,79506
2091,10463,11626
1669,8350,9278
12529,62720,69689
10180,50960,56623
17888,89530,99478
615,3077,3419
10039,50256,55840
3185,15941,17713
9535,47731,53035
514,2568,2854
13289,66517,73908
12238,61265,68073
8799,44048,48943
6197,31019,34466
20032,100270,111410
3930,19673,21859
6441,32241,35824
19237,96290,106990
2541,12715,14128
2203,11021,12246
10757,53849,59833
14634,73250,81389
11996,60056,66729
2377,11893,13215
4509,22571,25079
17169,85934,95483
19654,98376,109310
147,735,817
8797,44038,48932
11366,56902,63225
2373,11876,13196
8625,43178,47976
13586,68004,75560
6003,30046,33385
13330,66722,74136
914,4574,5082
4124,20642,22936
14456,72357,80397
241,1203,1336
5737,28713,31904
560,2802,3114
10735,53740,59712
13982,69987,77764
12077,60461,67179
211,1054,1171
14602,73089,81210
2456,12289,13655
18334,91761,101960
12925,64699,71888
6146,30761,34179
1582,7913,8792
17876,89470,99412
20992,105070,116750
4588,22961,25513
21896,109600,121780
15609,78129,86810
15189,76028,84476
10526,52694,58549
21055,105390,117100
1189,5949,6610
8467,42384,47094
1056,5281,5867
4736,23707,26342
1139,5696,6329
20674,103480,114980
12589,63019,70022
18566,92924,103250
4335,21696,24107
21444,107340,119270
339,1696,1885
14488,72517,80575
14120,70675,78528
2229,11154,12394
2071,10363,11515
16647,83323,92582
8912,44611,49568
18810,94147,104610
3014,15083,16759
19140,95803,106450
19758,98899,109890
9351,46811,52013
16502,82600,91778
18317,91676,101860
6168,30872,34303
15140,75781,84202
1110,5552,6169
20028,100250,111390
2202,11018,12243
16003,80097,88997
4112,20579,22866
14749,73825,82028
12557,62856,69840
20571,102970,114410
3982,19930,22145
17843,89306,99229
16535,82764,91960
4549,22766,25296
4477,22410,24900
19864,99428,110480
20735,103790,115320
16153,80853,89837
7296,36520,40578
1305,6528,7254
8168,40889,45433
5707,28564,31738
20567,102950,114390
13517,67661,75179
20084,100530,111700
16784,84009,93344
14415,72149,80166
7549,37785,41984
18455,92368,102630
1606,8035,8927
14644,73300,81445
18262,91404,101560
13877,69464,77183
2268,11350,12612
12323,61691,68546
16539,82784,91983
21034,105280,116980
3381,16919,18799
169,843,936
4909,24573,27304
20602,103120,114580
18740,93801,104220
20187,101050,112280
6844,34255,38062
4501,22528,25032
337,1684,1871
20087,100550,111720
21987,110060,122290
16724,83709,93010
11068,55410,61567
14271,71436,79374
2236,11187,12430
10830,54215,60239
19243,96321,107020
9083,45467,50519
12151,60830,67589
10913,54632,60703
10249,51304,57005
8291,41503,46115
14295,71554,79505
2896,14495,16106
2092,10470,11634
4843,24241,26935
11795,59052,65614
11419,57166,63518
13564,67893,75437
563,2813,3126
13594,68046,75607
11873,59440,66045
14653,73342,81492
11517,57654,64060
17110,85639,95155
17144,85812,95347
20139,100810,112010
434,2168,2409
19688,98550,109500
12569,62916,69907
21600,108120,120130
14445,72301,80335
9853,49322,54803
1879,9400,10445
3248,16259,18066
11567,57905,64339
7254,36309,40344
10957,54854,60949
20948,104850,116500
21876,109500,121670
8982,44965,49962
5448,27269,30299
9521,47662,52958
20581,103010,114460
2807,14047,15608
7892,39504,43894
15677,78470,87189
4901,24533,27259
11560,57871,64302
6677,33421,37135
12021,60179,66866
6834,34208,38009
4987,24960,27734
13910,69628,77365
18221,91197,101330
21750,108870,120970
11095,55544,61716
21585,108040,120050
18012,90153,100170
21117,105700,117450
20950,104860,116510
762,3815,4239
4967,24859,27622
8977,44940,49934
2080,10406,11563
7042,35246,39163
10792,54022,60025
14866,74412,82680
11214,56138,62376
12522,62682,69647
3170,15864,17627
18717,93683,104090
637,3185,3539
10293,51528,57254
13809,69122,76803
16029,80229,89144
10822,54176,60196
19135,95775,106420
20598,103100,114560
20847,104350,115950
18500,92593,102880
6034,30204,33560
21288,106560,118400
11585,57998,64443
1231,6157,6841
14971,74936,83263
12867,64407,71564
21155,105890,117660
9224,46173,51304
5751,28783,31982
10754,53832,59814
14793,74046,82274
21747,108850,120950
2982,14924,16583
17453,87358,97065
3020,15113,16793
2753,13777,15308
2989,14960,16623
1063,5319,5910
14036,70253,78059
12407,62110,69012
18888,94539,105040
4086,20452,22725
8486,42484,47205
18448,92335,102600
9201,46062,51180
10926,54694,60772
12950,64823,72026
13799,69071,76746
7377,36923,41026
7630,38191,42435
19872,99471,110520
11854,59344,65938
965,4827,5363
14422,72185,80206
7933,39709,44122
10091,50515,56128
4698,23514,26127
4867,24360,27067
15811,79138,87932
764,3823,4248
7486,37471,41635
12710,63625,70695
18449,92338,102600
1852,9265,10295
19001,95105,105670
14657,73364,81516
1367,6841,7601
2107,10542,11714
13419,67170,74634
9820,49157,54619
15749,78829,87588
4257,21308,23676
16638,83282,92536
9569,47900,53223
18413,92160,102400
11618,58164,64627
3180,15912,17680
3333,16683,18537
8695,43528,48365
16514,82661,91846
1973,9873,10970
9158,45845,50939
8574,42924,47694
16347,81822,90914
8502,42564,47294
16739,83784,93094
9711,48613,54015
14066,70404,78227
7345,36767,40853
2687,13445,14939
20043,100320,111470
15486,77514,86127
19884,99526,110590
16428,82231,91368
7374,36909,41010
20062,100420,111580
7076,35417,39353
6617,33121,36802
6173,30898,34332
1841,9211,10234
5967,29867,33186
16229,81234,90260
15327,76720,85245
13527,67708,75232
2101,10513,11682
3111,15571,17302
7281,36443,40493
19269,96449,107170
16601,83092,92325
14785,74004,82227
18929,94744,105270
11829,59221,65802
5821,29136,32374
9756,48835,54262
2731,13669,15188
21606,108150,120170
16632,83249,92499
19606,98137,109040
5067,25361,28179
17215,86167,95742
15823,79203,88004
6585,32962,36625
19686,98539,109490
16614,83161,92402
15817,79170,87967
5681,28433,31593
13649,68323,75915
13955,69850,77612
7777,38930,43256
16783,84003,93337
15770,78936,87707
3845,19244,21383
7732,38701,43002
3096,15496,17218
17381,86998,96665
20538,102800,114220
13770,68924,76583
1783,8919,9910
17372,86953,96615
13856,69356,77063
12044,60296,66996
5180,25927,28808
5744,28747,31942
1092,5460,6067
11304,56586,62874
4194,20993,23326
16309,81634,90705
14693,73542,81714
12330,61727,68586
15645,78308,87009
6202,31044,34494
1889,9453,10503
16608,83132,92369
21248,106350,118170
11018,55156,61285
475,2374,2638
13926,69708,77454
18843,94313,104790
9522,47668,52965
7510,37588,41765
18163,90907,101010
2400,12008,13343
15805,79108,87898
5767,28865,32073
19606,98138,109040
18972,94961,105510
3823,19136,21263
20313,101670,112970
9298,46542,51714
18418,92184,102430
7868,39383,43759
6167,30867,34297
14976,74958,83287
3040,15215,16906
17649,88335,98150
12405,62098,68998
20632,103270,114750
5396,27007,30008
15064,75398,83776
15680,78487,87208
20386,102040,113380
14984,75000,83334
1289,6449,7166
5990,29981,33313
1498,7498,8331
6900,34536,38374
18185,91018,101130
9943,49771,55302
14198,71068,78965
16755,83863,93182
13001,65078,72309
3496,17497,19442
3770,18869,20966
3631,18176,20196
6986,34968,38854
1250,6254,6949
261,1304,1449
16356,81868,90965
399,1997,2218
3923,19636,21818
15128,75721,84135
20584,103030,114480
3801,19026,21140
21425,107240,119160
12748,63815,70906
12605,63100,70112
10142,50772,56414
3503,17532,19480
3043,15231,16924
14740,73778,81976
3049,15258,16954
15331,76736,85263
14796,74061,82290
11735,58750,65278
2175,10882,12092
11550,57819,64244
6153,30796,34218
2373,11876,13196
1482,7413,8237
13398,67067,74519
5413,27093,30104
16407,82124,91249
6750,33785,37539
14527,72710,80789
17954,89861,99846
17493,87556,97285
2494,12480,13867
9971,49913,55459
13838,69267,76964
21781,109030,121150
3354,16788,18654
17958,89881,99868
6809,34081,37868
10791,54021,60024
15705,78611,87346
18210,91143,101270
33,165,183
8441,42255,46950
1626,8136,9040
14039,70272,78080
21235,106290,118100
5828,29169,32410
1454,7273,8081
9451,47310,52567
3454,17287,19208
12107,60610,67345
10114,50634,56260
11115,55644,61827
19615,98183,109090
17167,85928,95476
12668,63415,70462
14618,73167,81297
20593,103070,114520
13679,68472,76080
17843,89303,99226
10524,52683,58537
14509,72624,80694
1042,5212,5791
12978,64963,72182
21428,107250,119170
20207,101150,112390
14014,70146,77940
14546,72805,80895
1670,8354,9282
19741,98815,109800
9108,45593,50659
9140,45754,50838
13034,65243,72493
19355,96877,107640
11522,57680,64089
955,4776,5306
15069,75423,83804
6002,30041,33379
1249,6246,6941
4884,24446,27163
8908,44590,49545
21108,105650,117390
579,2897,3219
7072,35397,39330
14850,74332,82592
15936,79765,88628
5419,27123,30137
5496,27508,30565
6270,31384,34872
17689,88535,98373
1126,5633,6258
16760,83890,93212
1557,7789,8654
8153,40813,45348
20269,101460,112730
1007,5038,5598
17448,87334,97038
4536,22704,25227
14009,70121,77913
1530,7658,8509
4866,24358,27065
2333,11674,12972
14311,71635,79595
1300,6501,7224
19009,95144,105720
14499,72574,80638
21699,108610,120680
9233,46222,51358
9500,47557,52842
4081,20423,22693
8033,40210,44678
16114,80659,89622
4822,24138,26820
11224,56189,62433
7723,38657,42953
4627,23158,25732
20460,102410,113790
15247,76314,84794
5612,28087,31208
21048,105350,117060
14487,72511,80568
8647,43286,48096
6950,34787,38653
15976,79964,88849
2467,12345,13717
19980,100010,111120
15098,75573,83970
826,4134,4593
21828,109260,121400
5621,28132,31258
4282,21432,23814
908,4541,5046
15002,75092,83436
6212,31092,34547
21056,105390,117100
14175,70952,78836
13344,66796,74218
9122,45663,50737
7493,37503,41670
11063,55382,61536
16500,82590,91767
2556,12789,14210
18201,91099,101220
825,4130,4588
6123,30648,34054
12188,61015,67795
14742,73789,81988
7552,37802,42003
21935,109790,121990
10305,51589,57322
5848,29268,32520
20766,103940,115490
7612,38102,42336
16347,81822,90914
20878,104500,116110
14458,72366,80407
8556,42834,47594
10475,52437,58264
17067,85427,94919
13092,65533,72815
17923,89704,99672
18343,91806,102010
8498,42543,47270
19539,97802,108670
16789,84033,93370
17251,86343,95937
9443,47271,52524
9766,48887,54319
16146,80814,89794
11902,59585,66206
15872,79443,88270
17393,87058,96732
1159,5796,6440
21863,109440,121600
21137,105800,117560
12809,64118,71243
17305,86617,96242
21969,109970,122190
16880,84491,93879
2699,13505,15006
1279,6400,7111
3160,15814,17572
2150,10756,11952
7291,36495,40550
9835,49235,54706
2687,13447,14942
17566,87920,97689
9811,49111,54568
17777,88976,98863
3398,17007,18897
11131,55723,61915
439,2196,2440
6581,32942,36603
6261,31336,34818
3279,16410,18234
7984,39968,44409
16343,81802,90892
9839,49253,54726
20896,104590,116210
7665,38364,42627
1516,7585,8427
10429,52208,58009
8033,40213,44682
1340,6703,7448
18945,94824,105360
13011,65126,72363
10775,53941,59935
14400,72074,80083
11157,55853,62059
5856,29307,32564
7716,38621,42913
10444,52283,58093
1326,6633,7370
19311,96657,107400
2738,13704,15227
3817,19104,21227
1222,6112,6792
15050,75330,83700
21042,105320,117020
2048,10245,11384
731,3656,4062
11439,57267,63630
11348,56806,63118
3823,19137,21264
18767,93935,104370
21684,108540,120600
