293,682,2927,293
1117,315,11162,1117
905,442,9042,905
629,188,6285,629
1694,816,16932,1694
1256,877,12552,1256
860,547,8596,860
1643,56,16425,1643
586,97,5853,586
1639,343,16383,1639
1772,736,17720,1772
1418,228,14174,1418
444,881,4434,444
897,616,8966,897
1014,676,10137,1014
962,650,9618,962
682,242,6813,682
897,272,8962,897
1580,335,15795,1580
137,722,1368,137
1008,38,10074,1008
1396,73,13955,1396
674,829,6739,674
1063,305,10624,1063
46,809,458,46
1126,962,11251,1126
1448,493,14480,1448
1232,837,12318,1232
1335,656,13346,1335
1861,133,18605,1861
1011,490,10109,1011
425,195,4249,425
827,814,8264,827
954,205,9536,954
1358,952,13573,1358
1534,931,15331,1534
1524,810,15239,1524
1807,548,18069,1807
603,873,6023,603
1906,883,19051,1906
1442,567,14420,1442
1969,686,19686,1969
759,676,7582,759
585,241,5850,586
617,276,6167,617
1986,393,19853,1986
1182,273,11817,1182
1014,861,10135,1014
410,151,4092,410
1989,29,19887,1989
1537,942,15367,1537
1921,504,19206,1921
705,328,7050,705
179,505,1781,179
649,247,6490,649
1607,865,16068,1607
1412,338,14111,1412
404,841,4040,404
45,327,444,45
98,938,973,98
1080,287,10798,1080
1090,988,10898,1090
327,915,3269,327
409,286,4090,409
1434,207,14337,1434
1509,427,15090,1509
602,33,6011,602
512,297,5114,512
1209,557,12082,1209
1703,102,17025,1703
1719,595,17190,1719
505,436,5042,505
292,290,2913,292
1155,486,11544,1155
1636,876,16351,1636
909,25,9090,909
1322,171,13220,1322
909,417,9089,909
15,996,149,15
1306,228,13054,1306
1459,87,14589,1459
342,433,3418,342
1362,622,13611,1362
629,105,6289,629
673,894,6728,673
851,184,8505,851
1237,206,12367,1237
658,143,6576,658
1439,713,14388,1439
347,588,3466,347
394,325,3933,394
478,281,4779,478
1235,498,12345,1235
1597,318,15968,1597
687,949,6868,687
1973,19,19721,1973
606,107,6057,606
1998,143,19980,1998
848,691,8474,848
1634,406,16338,1634
193,827,1923,193
1718,245,17177,1718
1246,267,12458,1246
1149,108,11481,1149
1993,732,19924,1993
1869,883,18682,1869
76,492,754,76
3,90,27,3
378,123,3777,378
1294,485,12936,1294
1412,759,14118,1412
263,206,2625,263
1253,496,12530,1253
1354,9,13533,1354
1459,46,14587,1459
190,40,1899,190
631,497,6310,631
963,19,9627,963
1844,95,18436,1844
1175,321,11742,1175
581,778,5807,581
1452,55,14518,1452
1365,174,13646,1365
1412,672,14116,1412
1487,654,14870,1487
1617,41,16161,1617
986,176,9855,986
1219,434,12181,1219
1674,40,16736,1674
1121,338,11201,1121
1379,646,13787,1379
830,115,8297,830
1973,8,19723,1973
726,715,7257,726
1607,445,16064,1607
159,443,1581,159
914,55,9137,914
1954,687,19536,1954
134,495,1331,134
193,908,1925,193
1545,41,15445,1545
1595,418,15941,1595
1140,534,11394,1140
1014,520,10139,1014
32,352,318,32
611,31,6107,611
1529,733,15288,1529
374,702,3732,374
727,999,7270,727
21,495,203,21
917,531,9167,917
242,338,2413,242
1075,386,10746,1075
1632,291,16312,1632
1644,194,16437,1644
1647,594,16464,1647
56,60,556,56
1613,352,16122,1613
1318,509,13180,1318
1491,363,14907,1491
1649,503,16490,1649
578,671,5775,578
76,952,757,76
933,7,9321,933
85,72,846,85
1726,261,17256,1726
1823,78,18223,1823
57,560,570,57
601,277,6004,601
1442,168,14417,1442
692,276,6912,692
749,655,7483,749
894,250,8940,894
9,734,90,9
595,852,5949,595
193,222,1925,193
1664,419,16637,1664
823,17,8221,823
306,866,3051,306
392,43,3911,392
1128,608,11277,1128
1285,337,12842,1285
807,786,8069,807
1061,427,10610,1061
617,508,6166,617
1196,253,11951,1196
45,672,443,45
316,484,3151,316
1769,609,17687,1769
20,645,199,20
1854,747,18536,1854
26,888,258,26
1910,439,19096,1910
530,747,5291,530
793,88,7928,793
217,826,2162,217
909,906,9088,909
1634,763,16336,1634
44,590,432,44
1590,993,15899,1590
547,194,5468,547
1670,719,16697,1670
588,172,5878,588
128,148,1271,128
1959,349,19584,1959
840,170,8395,840
509,342,5087,509
1792,295,17912,1792
1432,251,14313,1432
832,67,8315,832
1535,194,15343,1535
1214,55,12140,1214
1738,940,17375,1738
1530,383,15300,1530
1068,20,10678,1068
372,363,3711,372
1021,305,10204,1021
36,703,354,36
864,502,8632,864
915,35,9144,915
936,42,9352,936
588,44,5875,588
1724,493,17232,1724
199,7,1984,199
1908,844,19076,1908
1946,771,19452,1946
1400,78,13992,1400
293,760,2922,293
1303,93,13021,1303
1770,666,17693,1770
139,702,1384,139
532,726,5313,532
1120,200,11195,1120
1470,205,14697,1470
1777,287,17763,1777
185,64,1842,185
1128,137,11277,1128
1951,906,19506,1951
627,36,6270,627
991,902,9901,991
578,623,5774,578
1527,589,15269,1527
1262,598,12619,1262
356,400,3558,356
1559,497,15590,1559
1683,555,16821,1683
806,65,8058,806
1124,512,11239,1124
584,949,5835,584
1718,624,17180,1718
1468,529,14676,1468
1163,50,11624,1163
1352,250,13517,1352
1062,454,10620,1062
697,963,6962,697
1259,248,12581,1259
898,99,8971,898
567,151,5670,567
586,619,5856,586
677,315,6765,677
944,894,9440,944
1153,745,11523,1153
1394,790,13932,1394
763,106,7629,763
476,472,4759,476
956,770,9556,956
869,84,8682,869
1553,820,15530,1553
481,290,4802,481
1578,325,15773,1578
1218,830,12171,1218
1415,873,14148,1415
406,660,4059,406
1779,830,17784,1779
813,645,8130,813
1240,556,12392,1240
1405,745,14045,1405
801,394,8007,801
1304,152,13033,1304
1902,776,19016,1902
693,448,6924,693
260,518,2591,260
100,600,995,100
1478,567,14774,1478
864,326,8638,864
918,71,9172,918
1538,512,15380,1538
409,86,4090,409
312,844,3114,312
568,432,5677,568
1935,996,19348,1935
143,329,1421,143
1321,205,13203,1321
1081,118,10805,1081
1427,501,14268,1427
811,816,8105,811
86,213,856,86
1003,998,10023,1003
382,762,3811,382
859,95,8583,859
1995,955,19944,1995
1992,17,19920,1992
171,639,1705,171
234,294,2333,234
1439,925,14382,1439
1948,703,19475,1948
1276,670,12757,1276
574,610,5739,574
1882,647,18816,1882
495,44,4941,495
1348,845,13473,1348
750,428,7498,750
402,49,4011,402
850,558,8498,850
82,438,818,82
1599,864,15986,1599
742,809,7419,742
694,265,6931,694
824,521,8232,824
1413,923,14125,1413
1271,516,12702,1271
591,736,5902,591
1655,91,16547,1655
1100,544,10998,1100
1041,844,10407,1041
970,794,9693,970
1026,513,10256,1026
708,574,7077,708
383,568,3822,383
1214,39,12131,1214
1930,485,19298,1930
37,533,369,37
860,216,8595,860
879,294,8787,879
1227,396,12265,1227
1833,848,18323,1833
434,536,4334,434
1968,708,19676,1968
895,334,8941,895
1260,472,12591,1260
170,230,1695,170
325,879,3246,325
605,167,6042,605
1375,236,13745,1375
11,651,105,11
1831,649,18310,1831
440,233,4393,440
126,328,1260,126
1265,315,12646,1265
18,168,178,18
1749,812,17483,1749
765,455,7645,765
332,255,3319,332
643,414,6422,643
1656,88,16552,1656
1610,185,16098,1610
763,896,7629,763
921,428,9207,921
1290,206,12896,1290
1399,741,13985,1399
1369,754,13685,1369
241,688,2409,241
154,306,1540,154
520,716,5200,520
340,609,3395,340
1454,758,14535,1454
892,808,8914,892
233,438,2324,233
334,778,3338,334
918,996,9173,918
133,782,1326,133
1325,285,13248,1325
463,325,4622,463
1126,187,11259,1126
467,582,4666,467
1049,24,10488,1049
1346,657,13452,1346
194,97,1931,194
1199,260,11990,1199
1691,688,16907,1691
281,259,2801,281
1240,696,12397,1240
1041,172,10409,1041
131,788,1304,131
1811,199,18107,1811
59,551,581,59
1032,630,10317,1032
1039,471,10385,1039
1918,662,19174,1918
622,704,6213,622
1537,912,15361,1537
1884,82,18837,1884
111,561,1105,111
1894,246,18936,1894
1321,493,13208,1321
948,810,9474,948
390,740,3895,390
521,153,5210,521
1644,984,16440,1644
1431,774,14305,1431
341,812,3401,341
1558,50,15572,1558
782,318,7811,782
1387,494,13862,1387
1303,197,13024,1303
1,272,8,1
1439,593,14381,1439
1367,646,13661,1367
210,601,2100,210
1736,936,17356,1736
1678,15,16772,1678
1886,78,18854,1886
903,739,9028,903
1428,252,14277,1428
1038,315,10372,1038
947,518,9462,947
706,401,7051,706
518,350,5179,518
1510,256,15095,1510
1036,590,10359,1036
679,327,6783,679
63,827,621,63
514,516,5137,514
314,433,3133,314
974,29,9737,974
644,319,6433,644
885,822,8845,885
1236,151,12356,1236
907,587,9068,907
354,56,3534,354
906,367,9058,906
1641,312,16403,1641
1250,464,12492,1250
1206,506,12059,1206
497,24,4966,497
836,466,8353,836
1149,718,11481,1149
1053,14,10522,1053
1232,580,12320,1232
308,810,3075,308
1938,412,19375,1938
51,857,507,51
1248,950,12478,1248
1713,763,17130,1713
1467,449,14668,1467
1571,770,15708,1571
573,362,5724,573
1680,206,16793,1680
1899,724,18988,1899
1206,192,12060,1206
1884,366,18840,1884
1274,593,12736,1274
1095,153,10942,1095
1566,546,15658,1566
1795,433,17942,1795
501,10,5009,501
1800,326,17998,1800
856,897,8559,856
494,388,4937,494
1611,820,16106,1611
633,854,6328,633
1737,583,17364,1737
423,490,4229,423
1257,521,12563,1257
927,891,9262,927
80,416,795,80
269,605,2686,269
876,316,8760,876
645,707,6450,645
1170,858,11698,1170
1627,664,16264,1627
1152,363,11519,1152
1337,601,13367,1337
501,502,5004,501
1888,887,18872,1888
153,288,1528,153
1202,918,12017,1202
1629,595,16283,1629
291,960,2907,291
100,983,999,100
910,216,9094,910
1100,952,10998,1100
1855,319,18542,1855
1864,873,18633,1864
1362,424,13613,1362
1082,663,10819,1082
1050,646,10493,1050
719,814,7181,719
1004,681,10031,1004
1724,798,17232,1724
1398,426,13973,1398
1553,185,15525,1553
1674,228,16738,1674
420,762,4193,420
1174,797,11734,1174
1261,705,12605,1261
475,806,4746,475
1287,404,12862,1287
1914,356,19139,1914
152,661,1514,152
181,158,1805,181
1389,512,13887,1389
58,832,572,58
1347,718,13469,1347
271,720,2709,271
1781,476,17809,1781
1912,298,19116,1912
1914,36,19139,1914
744,531,7433,744
1922,634,19211,1922
1120,22,11198,1120
616,191,6158,616
492,632,4917,492
1333,164,13322,1333
1578,242,15771,1578
305,519,3041,305
1908,225,19077,1908
1725,772,17250,1725
848,498,8471,848
529,232,5288,529
960,870,9598,960
1239,163,12383,1239
466,237,4659,466
1608,306,16080,1608
1400,241,13991,1400
572,66,5719,572
344,448,3431,344
1959,417,19590,1959
757,318,7567,757
1478,734,14777,1478
956,896,9554,956
226,168,2254,226
1124,199,11237,1124
1432,968,14312,1432
837,816,8363,837
1446,207,14454,1446
1652,331,16511,1652
269,638,2685,269
1475,725,14743,1475
1588,680,15873,1588
69,755,690,69
358,385,3572,358
1967,379,19663,1967
349,572,3489,349
1219,663,12185,1219
163,733,1628,163
598,141,5974,598
39,81,382,39
1953,314,19526,1953
832,624,8312,832
330,190,3298,330
1514,914,15135,1514
241,503,2405,241
624,663,6232,624
1047,73,10468,1047
502,557,5013,502
1152,182,11511,1152
694,733,6937,694
912,726,9119,912
467,379,4666,467
480,691,4793,480
1409,876,14085,1409
1614,315,16132,1614
640,399,6399,640
1629,936,16283,1629
1102,818,11011,1102
380,784,3791,380
543,200,5423,543
743,596,7422,743
1290,342,12891,1290
1272,945,12712,1272
1685,367,16846,1685
870,601,8696,870
1420,161,14200,1420
1724,31,17237,1724
1664,794,16631,1664
1003,788,10021,1003
1184,398,11838,1184
913,70,9125,913
646,867,6453,646
1475,128,14744,1475
1754,697,17532,1754
197,677,1961,197
253,388,2526,253
478,631,4771,478
1348,979,13472,1348
105,678,1043,105
1721,209,17209,1721
1349,841,13485,1349
1179,309,11786,1179
1041,395,10405,1041
1669,675,16689,1669
614,426,6137,614
21,916,208,21
1814,757,18138,1814
208,146,2079,208
1580,201,15799,1580
1475,899,14750,1475
804,68,8034,804
1790,371,17895,1790
1243,656,12427,1243
274,376,2735,274
1066,859,10651,1066
1446,568,14459,1446
1639,767,16389,1639
1097,211,10967,1097
613,774,6121,613
1564,68,15631,1564
1368,76,13678,1368
26,641,252,26
330,346,3297,330
860,180,8592,860
106,841,1056,106
121,297,1209,121
332,62,3315,332
1847,782,18463,1847
1648,919,16475,1648
1659,2,16581,1659
1685,858,16845,1685
464,526,4639,464
1837,537,18364,1837
1934,290,19331,1934
754,772,7534,754
877,525,8763,877
443,949,4423,443
1696,350,16951,1696
1856,968,18555,1856
1574,283,15735,1574
1579,846,15783,1579
760,64,7594,760
676,247,6759,676
1940,185,19391,1940
1336,31,13354,1336
1296,654,12959,1296
1824,579,18233,1824
1998,114,19977,1998
1583,627,15821,1583
967,908,9663,967
819,330,8188,819
1588,802,15874,1588
1216,779,12159,1216
143,346,1430,143
1666,7,16656,1666
1452,506,14513,1452
1218,219,12172,1218
410,153,4096,410
1141,298,11409,1141
1451,677,14506,1451
229,229,2281,229
203,997,2030,203
1199,848,11984,1199
1036,774,10355,1036
585,581,5844,585
460,995,4596,460
968,770,9679,968
371,977,3703,371
1736,102,17357,1736
1744,635,17436,1744
480,245,4795,480
1983,713,19821,1983
1574,669,15739,1574
1564,91,15634,1564
1096,752,10955,1096
207,428,2069,207
1735,562,17344,1735
1046,143,10456,1046
108,684,1079,108
1049,227,10481,1049
1529,939,15286,1529
1541,715,15407,1541
1492,647,14914,1492
319,204,3187,319
1219,54,12187,1219
98,27,978,98
524,480,5233,524
1266,736,12659,1266
852,120,8517,852
1768,771,17673,1768
1897,206,18968,1897
309,797,3087,309
367,975,3667,367
1563,245,15625,1563
1685,953,16845,1685
20,128,198,20
1110,815,11100,1110
46,734,451,46
111,854,1107,111
1634,178,16333,1634
1783,213,17826,1783
1810,50,18097,1810
424,852,4233,424
541,179,5403,541
1112,125,11111,1112
1683,634,16827,1683
565,700,5648,565
1715,627,17144,1715
1842,345,18419,1842
1496,666,14951,1496
66,566,659,66
859,138,8588,859
544,991,5436,544
1502,877,15015,1502
300,385,2997,300
1918,623,19179,1918
1134,366,11333,1134
75,638,747,75
253,500,2521,253
154,48,1532,154
629,632,6285,629
1850,540,18492,1850
1175,161,11744,1175
1150,161,11492,1150
335,328,3342,335
1911,828,19106,1911
1843,386,18430,1843
1226,302,12256,1226
1428,535,14275,1428
1903,936,19026,1903
1217,490,12167,1217
825,723,8249,825
683,781,6828,683
1812,160,18113,1812
1529,853,15284,1529
370,83,3692,370
682,229,6817,682
710,668,7100,710
1658,818,16577,1658
184,438,1838,184
1187,649,11865,1187
1480,439,14794,1480
1309,626,13090,1309
504,883,5036,504
1029,837,10283,1029
1213,694,12127,1213
732,937,7314,732
1841,592,18405,1841
1563,910,15625,1563
1786,410,17857,1786
1689,545,16886,1689
1625,360,16248,1625
1717,982,17165,1717
406,236,4053,406
1676,743,16751,1676
1035,990,10345,1035
538,154,5375,538
1965,349,19642,1965
184,646,1832,184
381,12,3802,381
1812,996,18112,1812
1301,913,13009,1301
273,973,2721,273
386,634,3853,386
217,455,2163,217
937,176,9364,937
23,479,225,23
1315,262,13143,1315
1714,306,17132,1714
1888,74,18875,1888
1620,217,16196,1620
627,565,6265,627
219,228,2185,219
413,255,4126,413
1322,748,13218,1322
503,428,5027,503
803,805,8027,803
1493,284,14929,1493
1718,31,17180,1718
801,769,8001,801
1794,906,17940,1794
1890,808,18897,1890
373,780,3726,373
838,303,8378,838
874,670,8735,874
856,215,8553,856
1820,233,18197,1820
1819,827,18185,1819
1430,225,14296,1430
1774,177,17734,1774
1408,848,14078,1408
35,52,350,35
39,519,388,39
1177,508,11763,1177
909,94,9086,909
551,879,5509,551
362,182,3616,362
61,640,604,61
1785,123,17848,1785
480,991,4800,480
920,73,9194,920
1294,704,12932,1294
986,385,9858,986
457,566,4566,457
1957,887,19563,1957
669,82,6688,669
11,641,105,11
1726,707,17256,1726
959,405,9586,959
1257,58,12563,1257
1442,984,14411,1442
682,410,6818,682
1119,350,11187,1119
1140,157,11392,1140
1070,682,10700,1070
1259,305,12584,1259
707,558,7063,707
1985,798,19850,1985
600,509,5993,600
578,668,5776,578
986,660,9853,986
1839,236,18386,1839
70,921,695,70
1159,369,11586,1159
13,181,127,13
821,892,8203,821
1348,473,13471,1348
71,698,708,71
748,198,7478,748
1768,840,17674,1768
538,659,5375,538
637,950,6361,637
594,346,5935,594
1890,899,18897,1890
747,16,7464,747
1618,94,16174,1618
1780,257,17798,1780
1210,120,12095,1210
1719,436,17181,1719
1987,407,19868,1987
1566,105,15660,1566
1057,135,10565,1057
1624,235,16237,1624
745,308,7446,745
234,519,2340,234
987,96,9869,987
1410,450,14094,1410
76,619,752,76
685,661,6849,685
429,462,4281,429
1069,692,10685,1069
1455,56,14548,1455
88,537,876,88
1032,166,10319,1032
858,727,8574,858
1562,407,15618,1562
1190,9,11895,1190
1958,379,19575,1958
351,820,3506,351
1425,110,14247,1425
834,21,8337,834
1075,929,10749,1075
1615,708,16144,1615
1562,908,15612,1562
268,689,2671,268
1469,284,14688,1469
1957,152,19567,1957
540,916,5395,540
402,16,4014,402
1741,148,17403,1741
454,397,4535,454
1882,311,18816,1882
1157,198,11562,1157
409,642,4089,409
1479,838,14785,1479
614,180,6139,614
1408,885,14075,1408
1283,3,12829,1283
899,887,8981,899
1733,456,17328,1733
1669,757,16687,1669
794,660,7938,794
472,686,4715,472
1514,894,15133,1514
1231,589,12307,1231
529,955,5290,529
628,465,6275,628
1300,939,12994,1300
123,875,1222,123
1439,604,14382,1439
1591,887,15902,1591
1535,564,15349,1535
1703,809,17025,1703
760,627,7595,760
1423,296,14222,1423
33,8,327,33
1721,692,17209,1721
435,948,4347,435
1231,910,12305,1231
1143,565,11427,1143
151,663,1509,151
60,613,593,60
327,733,3266,327
293,664,2924,293
1788,669,17876,1788
1984,379,19832,1984
665,316,6650,665
761,122,7604,761
786,977,7856,786
1843,779,18430,1843
91,588,901,91
196,123,1958,196
1171,646,11703,1171
1055,229,10548,1055
1339,30,13383,1339
1202,610,12012,1202
916,723,9155,916
1703,456,17029,1703
59,738,586,59
1046,300,10455,1046
359,915,3583,359
1593,618,15928,1593
1815,349,18148,1815
838,377,8374,838
1661,313,16610,1661
1192,990,11914,1192
94,66,934,94
1981,506,19807,1981
537,657,5366,537
599,756,5986,599
59,943,581,59
1347,618,13470,1347
1575,601,15748,1575
1460,240,14594,1460
1983,654,19823,1983
917,415,9161,917
72,865,711,72
1624,537,16235,1624
1724,844,17238,1724
19,960,182,19
1642,232,16414,1642
760,564,7594,760
398,965,3977,398
1153,519,11522,1153
640,721,6395,640
434,857,4338,434
31,661,308,31
1361,144,13601,1361
963,738,9629,963
769,828,7689,769
473,668,4721,473
1282,139,12820,1282
549,529,5485,549
161,800,1607,161
790,179,7899,790
1383,100,13827,1383
1346,812,13453,1346
763,778,7630,763
1396,339,13959,1396
66,484,654,66
1118,814,11177,1118
529,66,5282,529
639,882,6384,639
1817,815,18170,1817
485,892,4844,485
749,45,7489,749
1405,482,14047,1405
1578,798,15771,1578
1923,120,19230,1923
1997,789,19967,1997
1254,614,12538,1254
1063,857,10629,1063
1387,299,13870,1387
1132,997,11314,1132
413,770,4128,413
1765,187,17646,1765
337,876,3369,337
981,724,9809,981
1992,360,19914,1992
707,15,7063,707
855,208,8550,855
1811,696,18103,1811
701,580,7008,701
824,460,8240,824
1139,493,11386,1139
1316,698,13152,1316
707,420,7065,707
620,311,6199,620
65,730,645,65
1629,313,16283,1629
395,430,3948,395
707,909,7066,707
1861,265,18604,1861
1165,24,11646,1165
1512,411,15115,1512
735,390,7344,735
461,105,4605,461
1944,253,19440,1944
1708,292,17076,1708
1307,954,13062,1307
832,387,8313,832
1600,827,15996,1600
845,937,8443,845
1767,813,17663,1767
781,292,7809,781
25,186,247,25
1497,242,14966,1497
71,906,705,71
1080,22,10795,1080
269,452,2681,269
403,873,4026,403
292,910,2919,292
178,866,1771,178
1253,897,12522,1253
1647,350,16462,1647
349,262,3488,349
1202,133,12015,1202
1543,580,15428,1543
1045,93,10450,1045
493,999,4930,493
155,773,1547,155
1650,947,16499,1650
1824,168,18235,1824
112,481,1120,112
1409,966,14089,1409
912,961,9118,912
1180,706,11798,1180
1838,737,18380,1838
773,348,7721,773
1834,234,18340,1834
597,916,5970,597
1822,261,18217,1822
1295,651,12943,1295
1289,768,12887,1289
1981,898,19806,1981
279,360,2782,279
749,484,7485,749
1226,216,12256,1226
1273,997,12729,1273
90,276,900,90
1179,786,11787,1179
1911,787,19107,1911
1409,57,14089,1409
1263,438,12628,1263
677,743,6765,677
1587,127,15867,1587
1030,50,10292,1030
1365,513,13649,1365
787,189,7863,787
1542,93,15418,1542
1153,905,11523,1153
1466,510,14651,1466
291,790,2907,291
1189,837,11889,1189
87,287,861,87
265,877,2641,265
903,528,9024,903
1111,598,11101,1111
1470,680,14700,1470
1992,63,19918,1992
220,205,2192,220
535,778,5347,535
157,375,1566,157
1462,240,14613,1462
958,36,9575,958
562,792,5615,562
1660,516,16592,1660
253,521,2529,253
1480,953,14797,1480
1820,130,18199,1820
236,721,2356,236
558,295,5578,558
299,948,2988,299
602,894,6020,602
1554,993,15539,1554
122,981,1217,122
1063,216,10626,1063
80,89,798,80
1172,448,11712,1172
958,312,9575,958
7,763,62,7
906,27,9060,906
1183,517,11823,1183
830,411,8293,830
494,580,4935,494
1737,7,17365,1737
755,659,7547,755
247,571,2465,247
1220,572,12192,1220
1800,298,17998,1800
191,181,1907,191
1966,107,19657,1966
422,817,4212,422
125,62,1242,125
1456,635,14551,1456
1069,675,10687,1069
622,722,6213,622
1669,474,16689,1669
641,536,6409,641
995,354,9948,995
1565,327,15641,1565
338,351,3372,338
249,887,2487,249
1570,962,15700,1570
1780,544,17798,1780
435,920,4343,435
740,949,7392,740
1442,695,14418,1442
1316,809,13159,1316
1808,715,18078,1808
343,797,3425,343
1501,658,15009,1501
1749,139,17486,1749
1357,648,13567,1357
997,342,9965,997
1207,671,12063,1207
1030,577,10295,1030
1389,907,13883,1389
1012,241,10117,1012
362,390,3614,362
1443,407,14429,1443
93,72,922,93
291,692,2901,291
324,806,3238,324
919,681,9190,919
1831,755,18304,1831
1416,979,14156,1416
144,251,1437,144
93,283,928,93
1918,340,19180,1918
1817,88,18164,1817
1092,81,10917,1092
1222,826,12220,1222
1859,758,18581,1859
1628,587,16273,1628
157,651,1566,157
151,893,1506,151
1235,780,12346,1235
3,273,27,3
229,718,2287,229
961,775,9604,961
166,964,1656,166
1569,412,15688,1569
766,167,7657,766
1365,380,13647,1365
496,137,4951,496
1048,933,10473,1048
757,563,7561,757
33,714,322,33
228,78,2277,228
744,309,7437,744
1923,811,19226,1923
281,632,2801,281
1511,724,15101,1511
778,526,7779,778
1673,872,16724,1673
1081,76,10802,1081
180,209,1796,180
326,703,3254,326
1305,421,13047,1305
1029,501,10285,1029
1458,553,14575,1458
1308,797,13073,1308
549,362,5486,549
474,927,4732,474
418,893,4178,418
586,343,5852,586
1318,111,13171,1318
28,596,277,28
1374,948,13732,1374
1421,555,14201,1421
266,810,2658,266
1682,938,16812,1682
1158,919,11576,1158
1649,190,16484,1649
1931,674,19302,1931
802,112,8011,802
71,329,709,71
233,716,2330,233
514,85,5136,514
1332,626,13319,1332
1909,999,19085,1909
228,366,2278,228
448,178,4472,448
444,225,4434,444
1660,520,16596,1660
422,572,4211,422
1935,820,19345,1935
892,107,8914,892
499,209,4984,499
1435,267,14346,1435
1650,728,16494,1650
293,276,2925,293
49,841,485,49
958,168,9574,958
1080,340,10798,1080
872,268,8719,872
1815,236,18143,1815
1348,277,13480,1348
165,474,1650,165
71,141,707,71
519,44,5182,519
269,95,2690,269
928,838,9274,928
1659,142,16587,1659
1232,312,12318,1232
967,856,9668,967
1514,13,15133,1514
1910,497,19093,1910
853,165,8522,853
1002,137,10018,1002
855,539,8542,855
1534,446,15331,1534
581,638,5805,581
1234,982,12336,1234
1219,952,12188,1219
328,772,3273,328
662,733,6618,662
1771,559,17709,1771
678,452,6771,678
617,724,6168,617
1658,775,16579,1658
1767,106,17670,1767
1823,375,18224,1823
527,522,5265,527
1024,443,10238,1024
1722,697,17211,1722
121,386,1205,121
206,395,2060,206
1029,373,10287,1029
546,619,5453,546
1812,934,18113,1812
448,222,4474,448
577,362,5767,577
1326,524,13254,1326
1761,121,17604,1761
1622,304,16218,1622
741,825,7409,741
1015,896,10141,1015
682,730,6817,682
1398,543,13979,1398
216,796,2152,216
133,426,1329,133
1681,864,16801,1681
562,694,5612,562
1199,876,11981,1199
432,223,4320,432
1277,445,12767,1277
1572,790,15716,1572
852,920,8513,852
481,248,4801,481
15,907,145,15
1095,523,10945,1095
546,937,5460,546
623,160,6227,623
1073,154,10728,1073
2000,736,19997,2000
505,337,5042,505
1260,788,12594,1260
1554,968,15536,1554
1639,767,16382,1639
241,318,2401,241
1203,251,12024,1203
1377,450,13761,1377
359,539,3583,359
46,924,459,46
1389,473,13883,1389
514,166,5133,514
1911,753,19109,1911
866,847,8659,866
531,523,5305,531
714,607,7139,714
1263,258,12628,1263
1794,100,17938,1794
1877,857,18765,1877
1123,339,11222,1123
612,665,6111,612
1884,739,18834,1884
1878,156,18771,1878
243,49,2427,243
597,866,5965,597
429,12,4284,429
579,389,5787,579
1854,363,18537,1854
634,771,6334,634
1464,0,14639,1464
268,952,2675,268
1604,721,16040,1604
601,304,6009,601
1841,811,18406,1841
592,245,5915,592
1953,296,19522,1953
1344,510,13435,1344
861,896,8606,861
1405,174,14048,1405
1277,739,12762,1277
1568,392,15678,1568
1774,747,17733,1774
28,884,273,28
24,983,240,24
1077,862,10767,1077
1024,384,10234,1024
456,76,4553,456
1406,720,14057,1406
1994,363,19936,1994
1622,658,16217,1622
16,732,151,16
707,764,7067,707
11,973,101,11
1692,646,16917,1692
1835,750,18346,1835
1361,53,13604,1361
1732,50,17317,1732
1184,701,11837,1184
1764,533,17637,1764
16,395,154,16
820,622,8191,820
966,601,9652,966
1896,685,18959,1896
957,778,9562,957
838,331,8376,838
1475,108,14744,1475
34,544,339,34
1,786,7,1
1750,983,17499,1750
1693,919,16926,1693
49,77,485,49
1213,41,12127,1213
1139,459,11381,1139
1992,245,19913,1992
334,442,3336,334
930,41,9295,930
1609,670,16084,1609
1223,529,12226,1223
1286,289,12851,1286
830,50,8293,830
314,729,3132,314
1425,702,14250,1425
632,378,6311,632
1755,256,17542,1755
1590,611,15899,1590
105,850,1050,105
616,142,6154,616
28,174,272,28
1000,878,9992,1000
981,543,9809,981
1967,675,19664,1967
1703,697,17023,1703
531,888,5306,531
1881,851,18810,1881
1164,531,11634,1164
1223,692,12228,1223
487,998,4867,487
1380,709,13795,1380
1029,416,10288,1029
1278,193,12779,1278
381,549,3809,381
715,489,7141,715
1107,72,11069,1107
855,513,8542,855
613,741,6125,613
238,712,2379,238
1548,358,15479,1548
209,556,2086,209
1078,342,10775,1078
758,693,7577,758
479,409,4783,479
97,6,969,97
1801,232,18010,1801
112,111,1113,112
552,146,5514,552
1101,125,11005,1101
1192,935,11917,1192
1449,198,14489,1449
1935,646,19343,1935
1153,817,11529,1153
658,768,6572,658
1743,597,17425,1743
333,751,3325,333
1226,901,12260,1226
903,838,9024,903
1322,763,13216,1322
1468,177,14673,1468
1741,409,17402,1741
1361,13,13601,1361
1701,562,17004,1701
277,418,2769,277
1510,233,15094,1510
1962,268,19617,1962
1716,340,17155,1716
605,295,6044,605
1215,604,12150,1215
555,457,5545,555
670,634,6693,670
1983,603,19827,1983
1736,887,17352,1736
956,914,9556,956
1566,460,15653,1566
111,360,1108,111
302,526,3020,302
1396,966,13956,1396
1316,54,13157,1316
1467,60,14665,1467
1775,551,17744,1775
420,133,4191,420
111,230,1106,111
1180,202,11798,1180
1297,141,12969,1297
1772,171,17718,1772
863,89,8627,863
1107,673,11062,1107
933,841,9327,933
1949,805,19486,1949
